clock,website_events,server_events,PC1
2024-10-10 01:16:00,0.0,0.0,1219755272.6752577
2024-10-10 01:17:00,0.0,0.0,1219759964.306209
2024-10-10 01:18:00,0.0,0.0,1219795455.4026494
2024-10-10 01:19:00,0.0,0.0,1219791131.0941582
2024-10-10 01:20:00,0.0,0.0,1219796322.8923664
2024-10-10 01:21:00,0.0,0.0,1219791953.9006515
2024-10-10 01:22:00,0.0,0.0,1219792149.0949073
2024-10-10 01:23:00,0.0,0.0,1219818345.3400588
2024-10-10 01:24:00,0.0,0.0,1219842439.4172335
2024-10-10 01:25:00,0.0,0.0,1219854622.1906166
2024-10-10 01:26:00,0.0,0.0,1219853902.2996755
2024-10-10 01:27:00,0.0,0.0,1219874288.6165667
2024-10-10 01:28:00,0.0,0.0,1219906956.9072695
2024-10-10 01:29:00,0.0,0.0,1219900708.0599418
2024-10-10 01:30:00,0.0,0.0,1219902744.471221
2024-10-10 01:31:00,0.0,0.0,1219898582.8794184
2024-10-10 01:32:00,0.0,0.0,1219891683.8825307
2024-10-10 01:33:00,0.0,0.0,1219916643.0598946
2024-10-10 01:34:00,0.0,0.0,1219914675.9286761
2024-10-10 01:35:00,0.0,0.0,1219918979.4257584
2024-10-10 01:36:00,0.0,0.0,1219923765.7165036
2024-10-10 01:37:00,0.0,0.0,1219929751.3467312
2024-10-10 01:38:00,0.0,0.0,1220087380.8220224
2024-10-10 01:39:00,0.0,0.0,1220217499.6581812
2024-10-10 01:40:00,0.0,0.0,1220271181.3386488
2024-10-10 01:41:00,0.0,0.0,1220372253.5046668
2024-10-10 01:42:00,0.0,0.0,1220379587.7774153
2024-10-10 01:43:00,0.0,1.0,1220429434.744041
2024-10-10 01:44:00,0.0,0.0,1220421473.4433165
2024-10-10 01:45:00,0.0,0.0,1220439467.5899348
2024-10-10 01:46:00,0.0,0.0,1220457136.0268807
2024-10-10 01:47:00,0.0,0.0,1220465431.8761997
2024-10-10 01:48:00,0.0,0.0,1220508086.4968452
2024-10-10 01:49:00,0.0,0.0,1220503896.7006602
2024-10-10 01:50:00,0.0,0.0,1220510771.5528264
2024-10-10 01:51:00,0.0,0.0,1220507740.3244634
2024-10-10 01:52:00,0.0,0.0,1220506047.8720336
2024-10-10 01:53:00,0.0,0.0,1220531383.2659526
2024-10-10 01:54:00,0.0,0.0,1220562727.583489
2024-10-10 01:55:00,0.0,0.0,1220607086.2088966
2024-10-10 01:56:00,0.0,0.0,1220616961.006506
2024-10-10 01:57:00,0.0,0.0,1220646507.2881947
2024-10-10 01:58:00,0.0,0.0,1220677537.6059046
2024-10-10 01:59:00,0.0,0.0,1220680993.2073674
2024-10-10 02:00:00,0.0,0.0,1220686290.8747048
2024-10-10 02:01:00,0.0,0.0,1220678019.4426403
2024-10-10 02:02:00,0.0,0.0,1220735798.3444
2024-10-10 02:03:00,0.0,0.0,1220824483.6999974
2024-10-10 02:04:00,0.0,0.0,1220844539.9574323
2024-10-10 02:05:00,0.0,0.0,1220886257.7323565
2024-10-10 02:06:00,0.0,0.0,1220890123.030593
2024-10-10 02:07:00,0.0,0.0,1220900053.2753954
2024-10-10 02:08:00,0.0,0.0,1220926005.472908
2024-10-10 02:09:00,0.0,0.0,1220916840.4559264
2024-10-10 02:10:00,0.0,0.0,1220920560.297988
2024-10-10 02:11:00,0.0,0.0,1220911877.6054845
2024-10-10 02:12:00,0.0,0.0,1220910013.824235
2024-10-10 02:13:00,0.0,0.0,1221187404.3968449
2024-10-10 02:14:00,0.0,0.0,1221457992.956946
2024-10-10 02:15:00,0.0,0.0,1221590009.0723138
2024-10-10 02:16:00,0.0,0.0,1221820591.238484
2024-10-10 02:17:00,0.0,0.0,1221991505.8977761
2024-10-10 02:18:00,0.0,0.0,1222142850.0876365
2024-10-10 02:19:00,0.0,0.0,1222188860.6525884
2024-10-10 02:20:00,0.0,0.0,1222273335.1330028
2024-10-10 02:21:00,0.0,0.0,1222276448.901238
2024-10-10 02:22:00,0.0,0.0,1222290492.5424213
2024-10-10 02:23:00,0.0,0.0,1222320416.1578636
2024-10-10 02:24:00,0.0,0.0,1222311116.7038527
2024-10-10 02:25:00,0.0,0.0,1222316313.5305152
2024-10-10 02:26:00,0.0,0.0,1222314348.488433
2024-10-10 02:27:00,0.0,0.0,1222314440.3335133
2024-10-10 02:28:00,0.0,0.0,1222341010.4608712
2024-10-10 02:29:00,0.0,0.0,1222338562.4751143
2024-10-10 02:30:00,0.0,0.0,1222342075.7480717
2024-10-10 02:31:00,0.0,0.0,1222334045.9129362
2024-10-10 02:32:00,0.0,0.0,1222334104.919005
2024-10-10 02:33:00,0.0,0.0,1222361706.9769135
2024-10-10 02:34:00,0.0,0.0,1222355768.7808328
2024-10-10 02:35:00,0.0,0.0,1222360104.765359
2024-10-10 02:36:00,0.0,0.0,1222363035.2649703
2024-10-10 02:37:00,0.0,0.0,1222361720.1118364
2024-10-10 02:38:00,0.0,0.0,1222405953.2253819
2024-10-10 02:39:00,0.0,0.0,1222422212.324388
2024-10-10 02:40:00,0.0,0.0,1223428364.8037171
2024-10-10 02:41:00,0.0,0.0,1224664195.5524187
2024-10-10 02:42:00,0.0,0.0,1225256065.6674829
2024-10-10 02:43:00,0.0,0.0,1226145328.0953956
2024-10-10 02:44:00,0.0,0.0,1226517951.700863
2024-10-10 02:45:00,0.0,0.0,1226725922.2760353
2024-10-10 02:46:00,0.0,0.0,1226779320.75149
2024-10-10 02:47:00,0.0,0.0,1225828815.9896488
2024-10-10 02:48:00,0.0,0.0,1224706346.394043
2024-10-10 02:49:00,0.0,0.0,1224333242.718556
2024-10-10 02:50:00,0.0,0.0,1223221326.835928
2024-10-10 02:51:00,0.0,0.0,1222835493.404017
2024-10-10 02:52:00,0.0,0.0,1222150193.00835
2024-10-10 02:53:00,0.0,0.0,1221525984.659852
2024-10-10 02:54:00,0.0,0.0,1221099271.6710472
2024-10-10 02:55:00,0.0,0.0,1220805555.4180255
2024-10-10 02:56:00,0.0,0.0,1221019543.1113272
2024-10-10 02:57:00,0.0,0.0,1220746706.7447267
2024-10-10 02:58:00,0.0,0.0,1221051792.2802372
2024-10-10 02:59:00,0.0,0.0,1221019631.2743707
2024-10-10 03:00:00,0.0,0.0,1221049681.7055426
2024-10-10 03:01:00,0.0,0.0,1221151202.1334825
2024-10-10 03:02:00,0.0,0.0,1221083568.1858916
2024-10-10 03:03:00,0.0,0.0,1221133371.141086
2024-10-10 03:04:00,0.0,0.0,1221157523.4391594
2024-10-10 03:05:00,0.0,0.0,1221164290.7171416
2024-10-10 03:06:00,0.0,0.0,1221183433.325397
2024-10-10 03:07:00,0.0,0.0,1221152396.3146567
2024-10-10 03:08:00,0.0,0.0,1221197641.288072
2024-10-10 03:09:00,0.0,0.0,1221187138.1368537
2024-10-10 03:10:00,0.0,0.0,1221317276.1044765
2024-10-10 03:11:00,0.0,0.0,1221408303.45019
2024-10-10 03:12:00,0.0,0.0,1221296746.6871948
2024-10-10 03:13:00,0.0,0.0,1221308907.7693892
2024-10-10 03:14:00,0.0,0.0,1221338280.3065052
2024-10-10 03:15:00,0.0,0.0,1221291934.1936116
2024-10-10 03:16:00,0.0,0.0,1221401332.9182854
2024-10-10 03:17:00,0.0,0.0,1221436544.6059213
2024-10-10 03:18:00,0.0,0.0,1221537229.0017505
2024-10-10 03:19:00,0.0,0.0,1221572671.0285745
2024-10-10 03:20:00,0.0,0.0,1221516079.9496675
2024-10-10 03:21:00,0.0,0.0,1221538239.8669133
2024-10-10 03:22:00,0.0,0.0,1221536810.478416
2024-10-10 03:23:00,0.0,0.0,1221514373.9026384
2024-10-10 03:24:00,0.0,0.0,1221556953.1334982
2024-10-10 03:25:00,0.0,0.0,1221621402.9807186
2024-10-10 03:26:00,0.0,0.0,1221529619.1775098
2024-10-10 03:27:00,0.0,0.0,1221455904.3864646
2024-10-10 03:28:00,0.0,0.0,1221514345.102265
2024-10-10 03:29:00,0.0,0.0,1221462093.376368
2024-10-10 03:30:00,0.0,0.0,1221538440.4354253
2024-10-10 03:31:00,0.0,0.0,1222035291.7718692
2024-10-10 03:32:00,0.0,0.0,1222445799.5632434
2024-10-10 03:33:00,0.0,0.0,1222559687.4631033
2024-10-10 03:34:00,0.0,0.0,1222985144.7208014
2024-10-10 03:35:00,0.0,0.0,1222960927.1817913
2024-10-10 03:36:00,0.0,0.0,1222623569.926642
2024-10-10 03:37:00,0.0,0.0,1222197932.5528436
2024-10-10 03:38:00,0.0,0.0,1222411726.146562
2024-10-10 03:39:00,0.0,0.0,1222404979.260037
2024-10-10 03:40:00,0.0,0.0,1222127205.3973432
2024-10-10 03:41:00,0.0,0.0,1221995283.2515607
2024-10-10 03:42:00,0.0,0.0,1221928413.862659
2024-10-10 03:43:00,0.0,0.0,1221828087.0434422
2024-10-10 03:44:00,0.0,0.0,1221826871.0481706
2024-10-10 03:45:00,0.0,0.0,1221871251.7891293
2024-10-10 03:46:00,0.0,0.0,1221871707.7676053
2024-10-10 03:47:00,0.0,0.0,1221830439.9234738
2024-10-10 03:48:00,0.0,0.0,1221903402.710936
2024-10-10 03:49:00,0.0,0.0,1221834426.0933108
2024-10-10 03:50:00,0.0,0.0,1221909782.969688
2024-10-10 03:51:00,0.0,0.0,1221918868.8332305
2024-10-10 03:52:00,0.0,0.0,1221993133.352427
2024-10-10 03:53:00,0.0,0.0,1222007381.4232306
2024-10-10 03:54:00,0.0,0.0,1222023589.670618
2024-10-10 03:55:00,0.0,0.0,1221996450.4614377
2024-10-10 03:56:00,0.0,0.0,1221986612.380437
2024-10-10 03:57:00,0.0,0.0,1221896755.0325809
2024-10-10 03:58:00,0.0,0.0,1221980016.097906
2024-10-10 03:59:00,0.0,0.0,1222015839.7000165
2024-10-10 04:00:00,0.0,0.0,1222017188.7184873
2024-10-10 04:01:00,0.0,0.0,1222131091.6725454
2024-10-10 04:02:00,0.0,0.0,1222132215.9205785
2024-10-10 04:03:00,0.0,0.0,1222202623.6658282
2024-10-10 04:04:00,0.0,0.0,1222252871.734497
2024-10-10 04:05:00,0.0,0.0,1222265270.2674465
2024-10-10 04:06:00,0.0,0.0,1222368051.6760445
2024-10-10 04:07:00,0.0,0.0,1222334142.0757308
2024-10-10 04:08:00,0.0,0.0,1222385674.364101
2024-10-10 04:09:00,0.0,0.0,1222340917.3000312
2024-10-10 04:10:00,0.0,0.0,1222310861.6425476
2024-10-10 04:11:00,0.0,0.0,1222249953.6212363
2024-10-10 04:12:00,0.0,0.0,1222209349.2703319
2024-10-10 04:13:00,0.0,0.0,1222202809.844973
2024-10-10 04:14:00,0.0,0.0,1222263095.091897
2024-10-10 04:15:00,0.0,0.0,1222324621.5076275
2024-10-10 04:16:00,0.0,0.0,1222374420.3331022
2024-10-10 04:17:00,0.0,0.0,1222454866.6079178
2024-10-10 04:18:00,0.0,0.0,1222477885.643457
2024-10-10 04:19:00,0.0,0.0,1222437339.3317447
2024-10-10 04:20:00,0.0,0.0,1222385706.1310816
2024-10-10 04:21:00,0.0,0.0,1222397494.486874
2024-10-10 04:22:00,0.0,0.0,1222413762.0400414
2024-10-10 04:23:00,0.0,0.0,1222444539.207942
2024-10-10 04:24:00,0.0,0.0,1222484169.5012403
2024-10-10 04:25:00,0.0,0.0,1222434114.5132003
2024-10-10 04:26:00,0.0,0.0,1222471195.4656377
2024-10-10 04:27:00,0.0,0.0,1222439731.381269
2024-10-10 04:28:00,0.0,0.0,1222505442.0667124
2024-10-10 04:29:00,0.0,0.0,1222452519.090292
2024-10-10 04:30:00,0.0,0.0,1222563262.1570935
2024-10-10 04:31:00,0.0,0.0,1222562548.3194566
2024-10-10 04:32:00,0.0,0.0,1222609277.7960138
2024-10-10 04:33:00,0.0,0.0,1222421861.4803472
2024-10-10 04:34:00,0.0,0.0,1222372826.8811588
2024-10-10 04:35:00,0.0,0.0,1222502658.1866603
2024-10-10 04:36:00,0.0,0.0,1222392629.6651282
2024-10-10 04:37:00,0.0,0.0,1222520868.638382
2024-10-10 04:38:00,0.0,0.0,1222938237.403675
2024-10-10 04:39:00,0.0,0.0,1223010586.2160378
2024-10-10 04:40:00,0.0,0.0,1222893931.1164203
2024-10-10 04:41:00,0.0,0.0,1223107388.4205275
2024-10-10 04:42:00,0.0,0.0,1222838826.2617931
2024-10-10 04:43:00,0.0,0.0,1222865869.8770928
2024-10-10 04:44:00,0.0,0.0,1222700306.9852695
2024-10-10 04:45:00,0.0,0.0,1222641865.2845812
2024-10-10 04:46:00,0.0,0.0,1222785898.5229497
2024-10-10 04:47:00,0.0,0.0,1222757718.8042974
2024-10-10 04:48:00,0.0,0.0,1222941905.0279555
2024-10-10 04:49:00,0.0,0.0,1222976412.5594153
2024-10-10 04:50:00,0.0,0.0,1222986865.8825955
2024-10-10 04:51:00,0.0,0.0,1222981657.0862255
2024-10-10 04:52:00,0.0,0.0,1223008652.9968982
2024-10-10 04:53:00,0.0,0.0,1223045753.4121947
2024-10-10 04:54:00,0.0,0.0,1222974100.290578
2024-10-10 04:55:00,0.0,0.0,1223032332.0845146
2024-10-10 04:56:00,0.0,0.0,1223060667.2860227
2024-10-10 04:57:00,0.0,0.0,1222996828.2229156
2024-10-10 04:58:00,0.0,0.0,1223026634.4914465
2024-10-10 04:59:00,0.0,0.0,1223009516.7000647
2024-10-10 05:00:00,0.0,0.0,1223059906.6322103
2024-10-10 05:01:00,0.0,0.0,1223080698.2700815
2024-10-10 05:02:00,0.0,0.0,1223573705.2102585
2024-10-10 05:03:00,0.0,0.0,1224055891.3334265
2024-10-10 05:04:00,0.0,0.0,1224270886.3920574
2024-10-10 05:05:00,0.0,0.0,1224634262.3686376
2024-10-10 05:06:00,0.0,0.0,1224677449.907487
2024-10-10 05:07:00,0.0,0.0,1224567597.348754
2024-10-10 05:08:00,0.0,0.0,1224194404.977552
2024-10-10 05:09:00,0.0,0.0,1223653641.5222259
2024-10-10 05:10:00,0.0,0.0,1223528535.9534812
2024-10-10 05:11:00,0.0,0.0,1223197126.1536107
2024-10-10 05:12:00,0.0,0.0,1223201106.3387785
2024-10-10 05:13:00,0.0,0.0,1223235461.3228683
2024-10-10 05:14:00,0.0,0.0,1223201195.7349825
2024-10-10 05:15:00,0.0,0.0,1223186172.7132788
2024-10-10 05:16:00,0.0,0.0,1223085694.660812
2024-10-10 05:17:00,0.0,0.0,1223032262.19418
2024-10-10 05:18:00,0.0,0.0,1223117445.4278364
2024-10-10 05:19:00,0.0,0.0,1223172630.8245115
2024-10-10 05:20:00,0.0,0.0,1223265328.1741009
2024-10-10 05:21:00,0.0,0.0,1223274577.9135294
2024-10-10 05:22:00,0.0,0.0,1223285711.7216015
2024-10-10 05:23:00,0.0,0.0,1223315776.5561624
2024-10-10 05:24:00,0.0,0.0,1223341106.9904828
2024-10-10 05:25:00,0.0,0.0,1212303875.3989015
2024-10-10 05:26:00,0.0,0.0,1211658000.5558486
2024-10-10 05:27:00,0.0,0.0,1211720858.9041305
2024-10-10 05:28:00,0.0,0.0,1211402002.8693094
2024-10-10 05:29:00,0.0,0.0,1211612246.4114738
2024-10-10 05:30:00,0.0,0.0,1211720019.9189625
2024-10-10 05:31:00,0.0,0.0,1211855246.0368838
2024-10-10 05:32:00,0.0,0.0,1212294748.2410293
2024-10-10 05:33:00,0.0,0.0,1212373433.0022144
2024-10-10 05:34:00,0.0,0.0,1212401845.0227485
2024-10-10 05:35:00,0.0,0.0,1212513120.4088945
2024-10-10 05:36:00,0.0,0.0,1212471149.1194887
2024-10-10 05:37:00,0.0,0.0,1212450785.9947157
2024-10-10 05:38:00,0.0,0.0,1212886019.2535462
2024-10-10 05:39:00,0.0,0.0,1213084981.684153
2024-10-10 05:40:00,0.0,0.0,1213240466.459669
2024-10-10 05:41:00,0.0,0.0,1213451059.5127535
2024-10-10 05:42:00,0.0,0.0,1213496865.4476194
2024-10-10 05:43:00,0.0,0.0,1213360355.5572004
2024-10-10 05:44:00,0.0,0.0,1213165698.145496
2024-10-10 05:45:00,0.0,0.0,1213097863.1129513
2024-10-10 05:46:00,0.0,0.0,1212939264.0655184
2024-10-10 05:47:00,0.0,0.0,1213018589.465485
2024-10-10 05:48:00,0.0,0.0,1213062807.3886194
2024-10-10 05:49:00,0.0,0.0,1213046581.4968123
2024-10-10 05:50:00,0.0,0.0,1213097440.3991332
2024-10-10 05:51:00,0.0,0.0,1213096916.319541
2024-10-10 05:52:00,0.0,0.0,1213023429.1497426
2024-10-10 05:53:00,0.0,0.0,1212995385.645043
2024-10-10 05:54:00,0.0,0.0,1213038182.9920316
2024-10-10 05:55:00,0.0,0.0,1213082573.8291216
2024-10-10 05:56:00,0.0,0.0,1213185818.1956024
2024-10-10 05:57:00,0.0,0.0,1213175655.0259848
2024-10-10 05:58:00,0.0,0.0,1213325833.3852324
2024-10-10 05:59:00,0.0,0.0,1213283803.3666143
2024-10-10 06:00:00,0.0,0.0,1213400834.7624397
2024-10-10 06:01:00,0.0,0.0,1213388342.2232246
2024-10-10 06:02:00,0.0,0.0,1213439357.0986114
2024-10-10 06:03:00,0.0,0.0,1213477653.2135653
2024-10-10 06:04:00,0.0,0.0,1213483300.5526524
2024-10-10 06:05:00,0.0,0.0,1213493084.4228487
2024-10-10 06:06:00,0.0,0.0,1213503092.812889
2024-10-10 06:07:00,0.0,0.0,1213526480.4187193
2024-10-10 06:08:00,0.0,0.0,1213553612.6144738
2024-10-10 06:09:00,0.0,0.0,1213567076.9507046
2024-10-10 06:10:00,0.0,0.0,1213566548.2866297
2024-10-10 06:11:00,0.0,0.0,1213571640.4872694
2024-10-10 06:12:00,0.0,0.0,1213569603.877798
2024-10-10 06:13:00,0.0,0.0,1213613460.3229103
2024-10-10 06:14:00,0.0,0.0,1213655367.5872936
2024-10-10 06:15:00,0.0,0.0,1213678525.3612528
2024-10-10 06:16:00,0.0,0.0,1213698306.541543
2024-10-10 06:17:00,0.0,0.0,1213715373.559618
2024-10-10 06:18:00,0.0,0.0,1213745716.7968373
2024-10-10 06:19:00,0.0,0.0,1213771319.241157
2024-10-10 06:20:00,0.0,0.0,1213790186.106001
2024-10-10 06:21:00,0.0,0.0,1213789948.1927862
2024-10-10 06:22:00,0.0,0.0,1214226365.1311593
2024-10-10 06:23:00,0.0,0.0,1214640957.4531264
2024-10-10 06:24:00,0.0,0.0,1214764760.6611972
2024-10-10 06:25:00,0.0,0.0,1215069067.7921414
2024-10-10 06:26:00,0.0,0.0,1215104187.941914
2024-10-10 06:27:00,0.0,0.0,1215122174.3913007
2024-10-10 06:28:00,0.0,0.0,1215152647.9707532
2024-10-10 06:29:00,0.0,0.0,1215156127.6818666
2024-10-10 06:30:00,0.0,0.0,1215148818.4192414
2024-10-10 06:31:00,0.0,0.0,1215140992.8045068
2024-10-10 06:32:00,0.0,0.0,1215143097.8221712
2024-10-10 06:33:00,0.0,0.0,1215162299.2639165
2024-10-10 06:34:00,0.0,0.0,1215159578.0555358
2024-10-10 06:35:00,0.0,0.0,1215167612.9399786
2024-10-10 06:36:00,0.0,0.0,1215159617.1923485
2024-10-10 06:37:00,0.0,0.0,1215159881.7872949
2024-10-10 06:38:00,0.0,0.0,1215192518.4601827
2024-10-10 06:39:00,0.0,0.0,1215185687.5224113
2024-10-10 06:40:00,0.0,0.0,1215184955.3624406
2024-10-10 06:41:00,0.0,0.0,1215177954.3538241
2024-10-10 06:42:00,0.0,0.0,1215182806.6207166
2024-10-10 06:43:00,0.0,0.0,1215214172.0340462
2024-10-10 06:44:00,0.0,0.0,1215206139.9658127
2024-10-10 06:45:00,0.0,0.0,1215216440.5757694
2024-10-10 06:46:00,0.0,0.0,1215209405.8191028
2024-10-10 06:47:00,0.0,0.0,1215208811.5552216
2024-10-10 06:48:00,0.0,0.0,1215240588.1102853
2024-10-10 06:49:00,0.0,0.0,1215232727.9319801
2024-10-10 06:50:00,0.0,0.0,1215232031.3278785
2024-10-10 06:51:00,0.0,0.0,1215235787.14669
2024-10-10 06:52:00,0.0,0.0,1215234196.6487756
2024-10-10 06:53:00,0.0,0.0,1215260630.4513555
2024-10-10 06:54:00,0.0,0.0,1215259419.3219519
2024-10-10 06:55:00,0.0,0.0,1215263104.6148138
2024-10-10 06:56:00,0.0,0.0,1215255039.2236943
2024-10-10 06:57:00,0.0,0.0,1215450977.5144591
2024-10-10 06:58:00,0.0,0.0,1215655847.4589767
2024-10-10 06:59:00,0.0,0.0,1215729822.6493082
2024-10-10 07:00:00,0.0,0.0,1215894737.6383982
2024-10-10 07:01:00,0.0,0.0,1215937276.3043623
2024-10-10 07:02:00,0.0,0.0,1215956935.7079225
2024-10-10 07:03:00,0.0,0.0,1215996841.372674
2024-10-10 07:04:00,0.0,0.0,1215997652.412455
2024-10-10 07:05:00,0.0,0.0,1215997642.3240924
2024-10-10 07:06:00,0.0,0.0,1215995334.2825575
2024-10-10 07:07:00,0.0,0.0,1215994327.5433507
2024-10-10 07:08:00,0.0,0.0,1216025967.1418085
2024-10-10 07:09:00,0.0,0.0,1216023588.1393876
2024-10-10 07:10:00,0.0,0.0,1216015418.4765444
2024-10-10 07:11:00,0.0,0.0,1216012560.4553828
2024-10-10 07:12:00,0.0,0.0,1216011554.623188
2024-10-10 07:13:00,0.0,0.0,1216036511.8785782
2024-10-10 07:14:00,0.0,0.0,1216038652.639071
2024-10-10 07:15:00,0.0,0.0,1216040895.4117785
2024-10-10 07:16:00,0.0,0.0,1216037420.6181846
2024-10-10 07:17:00,0.0,0.0,1216030590.71107
2024-10-10 07:18:00,0.0,0.0,1216056064.3177
2024-10-10 07:19:00,0.0,0.0,1216054955.6671815
2024-10-10 07:20:00,0.0,0.0,1216049086.5482464
2024-10-10 07:21:00,0.0,0.0,1216053494.0031576
2024-10-10 07:22:00,0.0,0.0,1216053483.3331394
2024-10-10 07:23:00,0.0,0.0,1216079709.549735
2024-10-10 07:24:00,0.0,0.0,1216077090.8352013
2024-10-10 07:25:00,0.0,0.0,1216076084.2730145
2024-10-10 07:26:00,0.0,0.0,1216068088.9095001
2024-10-10 07:27:00,0.0,0.0,1216074555.8243876
2024-10-10 07:28:00,0.0,0.0,1216102843.8834157
2024-10-10 07:29:00,0.0,0.0,1216124708.7263618
2024-10-10 07:30:00,0.0,0.0,1216189017.9772553
2024-10-10 07:31:00,0.0,0.0,1216258271.4689393
2024-10-10 07:32:00,0.0,0.0,1216264258.1388502
2024-10-10 07:33:00,0.0,0.0,1216354568.9047475
2024-10-10 07:34:00,0.0,0.0,1216336748.7459393
2024-10-10 07:35:00,0.0,0.0,1216350312.1695323
2024-10-10 07:36:00,0.0,0.0,1216348828.24923
2024-10-10 07:37:00,0.0,0.0,1216356221.0157247
2024-10-10 07:38:00,0.0,0.0,1216400624.303536
2024-10-10 07:39:00,0.0,0.0,1216417087.5695348
2024-10-10 07:40:00,0.0,0.0,1216441053.3765059
2024-10-10 07:41:00,0.0,0.0,1216467539.711052
2024-10-10 07:42:00,0.0,0.0,1216476555.4754415
2024-10-10 07:43:00,0.0,0.0,1216519241.390141
2024-10-10 07:44:00,0.0,0.0,1216513713.1637263
2024-10-10 07:45:00,0.0,0.0,1216521207.5088344
2024-10-10 07:46:00,0.0,0.0,1216513761.4353566
2024-10-10 07:47:00,0.0,0.0,1216519472.3185549
2024-10-10 07:48:00,0.0,0.0,1216545733.2899284
2024-10-10 07:49:00,0.0,0.0,1216543457.0511732
2024-10-10 07:50:00,0.0,0.0,1216542073.1182685
2024-10-10 07:51:00,0.0,0.0,1216539695.7842212
2024-10-10 07:52:00,0.0,0.0,1217216440.7562838
2024-10-10 07:53:00,0.0,0.0,1217981933.85007
2024-10-10 07:54:00,0.0,0.0,1218306480.6690845
2024-10-10 07:55:00,0.0,0.0,1218888564.0259285
2024-10-10 07:56:00,0.0,0.0,1219012826.1377873
2024-10-10 07:57:00,0.0,0.0,1218541244.2635417
2024-10-10 07:58:00,0.0,0.0,1217998406.526226
2024-10-10 07:59:00,0.0,0.0,1217820803.1701097
2024-10-10 08:00:00,0.0,0.0,1217366242.3997927
2024-10-10 08:01:00,0.0,0.0,1217312271.9740038
2024-10-10 08:02:00,0.0,0.0,1217242638.6515713
2024-10-10 08:03:00,0.0,0.0,1217277744.9608812
2024-10-10 08:04:00,0.0,0.0,1217276361.423892
2024-10-10 08:05:00,0.0,0.0,1217286158.7686853
2024-10-10 08:06:00,0.0,0.0,1217306080.0343509
2024-10-10 08:07:00,0.0,0.0,1217305119.1564722
2024-10-10 08:08:00,0.0,0.0,1217343931.0494423
2024-10-10 08:09:00,0.0,0.0,1217342339.6845775
2024-10-10 08:10:00,0.0,0.0,1217341090.7841864
2024-10-10 08:11:00,0.0,0.0,1217338611.2163386
2024-10-10 08:12:00,0.0,0.0,1217336884.2779355
2024-10-10 08:13:00,0.0,0.0,1217366327.4554439
2024-10-10 08:14:00,0.0,0.0,1217363605.0640554
2024-10-10 08:15:00,0.0,0.0,1217361810.3306055
2024-10-10 08:16:00,0.0,0.0,1217359948.96137
2024-10-10 08:17:00,0.0,0.0,1217360591.138023
2024-10-10 08:18:00,0.0,0.0,1217387951.315506
2024-10-10 08:19:00,0.0,0.0,1217387013.7878108
2024-10-10 08:20:00,0.0,0.0,1217392689.8832774
2024-10-10 08:21:00,0.0,0.0,1217386479.1746945
2024-10-10 08:22:00,0.0,0.0,1217386811.2919955
2024-10-10 08:23:00,0.0,0.0,1217423450.5760465
2024-10-10 08:24:00,0.0,0.0,1217421208.848886
2024-10-10 08:25:00,0.0,0.0,1217420546.5401783
2024-10-10 08:26:00,0.0,0.0,1217424063.0650816
2024-10-10 08:27:00,0.0,0.0,1216949306.2638416
2024-10-10 08:28:00,0.0,0.0,1216546430.5174556
2024-10-10 08:29:00,0.0,0.0,1216466038.4838514
2024-10-10 08:30:00,0.0,0.0,1216164912.743856
2024-10-10 08:31:00,0.0,0.0,1216177632.1795182
2024-10-10 08:32:00,0.0,0.0,1216165439.2098684
2024-10-10 08:33:00,0.0,0.0,1216214988.1747785
2024-10-10 08:34:00,0.0,0.0,1216238778.6326761
2024-10-10 08:35:00,0.0,0.0,1216258227.3089428
2024-10-10 08:36:00,0.0,0.0,1216276782.5737996
2024-10-10 08:37:00,0.0,0.0,1216311081.6749597
2024-10-10 08:38:00,0.0,0.0,1216416255.7826037
2024-10-10 08:39:00,0.0,0.0,1216489955.15338
2024-10-10 08:40:00,0.0,0.0,1216505536.3261518
2024-10-10 08:41:00,0.0,0.0,1216552230.6089306
2024-10-10 08:42:00,0.0,0.0,1216559492.9445605
2024-10-10 08:43:00,0.0,0.0,1216591789.2221456
2024-10-10 08:44:00,0.0,0.0,1216589307.4688392
2024-10-10 08:45:00,0.0,0.0,1216594708.9482365
2024-10-10 08:46:00,0.0,0.0,1216593226.1398134
2024-10-10 08:47:00,0.0,0.0,1216600275.7334042
2024-10-10 08:48:00,0.0,0.0,1216633254.5347075
2024-10-10 08:49:00,0.0,0.0,1216633656.0707726
2024-10-10 08:50:00,0.0,0.0,1216628575.680019
2024-10-10 08:51:00,0.0,0.0,1216631746.1703773
2024-10-10 08:52:00,0.0,0.0,1216625155.367536
2024-10-10 08:53:00,0.0,0.0,1216646279.2778783
2024-10-10 08:54:00,0.0,0.0,1216649417.0425591
2024-10-10 08:55:00,0.0,0.0,1216686994.9950976
2024-10-10 08:56:00,0.0,0.0,1216723470.5836525
2024-10-10 08:57:00,0.0,0.0,1216730267.1945424
2024-10-10 08:58:00,0.0,0.0,1216793284.5738587
2024-10-10 08:59:00,0.0,0.0,1216795536.3860054
2024-10-10 09:00:00,0.0,0.0,1217436663.849419
2024-10-10 09:01:00,0.0,0.0,1218084948.1768446
2024-10-10 09:02:00,0.0,0.0,1218362307.66862
2024-10-10 09:03:00,0.0,0.0,1218934082.3246899
2024-10-10 09:04:00,0.0,0.0,1219034855.533659
